node1,node2,distance
(Bldg # 040),(Bldg # 176),0.4434182595973478
(Bldg # 040),(Bldg # 175),0.4390570127176182
(Bldg # 040),(Bldg # 174),0.4209439246231827
(Bldg # 040),(Bldg # 173),0.39996841097531133
(Bldg # 040),Sororities,0.420723223565693
(Bldg # 040),Fraternity Fields,0.38088499560291267
(Bldg # 040),New Leonardtown,0.5068143968594038
(Bldg # 048),(Bldg # 043),0.031489682397571446
(Bldg # 048),Skinner,0.06065221950230831
(Bldg # 048),Woods,0.058012113106111575
(Bldg # 048),(Bldg # 037),0.05979155980024406
(Bldg # 048),(Bldg # 038),0.07290334445606181
(Bldg # 048),Marie Mount,0.11065960873384129
(Bldg # 048),Memorial Chapel,0.11174189161428288
(Bldg # 048),College Park LDS Institute of Religion,0.2564656919017269
(Bldg # 048),(Bldg # 065),0.13154559464105584
(Bldg # 048),(Bldg # 069),0.13620856097482142
(Bldg # 048),(Bldg # 070),0.15066210389024837
(Bldg # 048),(Bldg # 067),0.10595704933555464
(Bldg # 048),(Bldg # 066),0.12082097379555048
(Bldg # 048),(Bldg # 072),0.13359704576501935
(Bldg # 048),(Bldg # 116),0.1204873922650368
(Bldg # 048),South Campus Dining Hall,0.1057848368949061
(Bldg # 048),(Bldg # 974),0.13552732247217572
(Bldg # 048),(Bldg # 975),0.16269457697351628
(Bldg # 048),Susquehanna Hall,0.14669452061784707
(Bldg # 048),South Campus Commons,0.14292922487736143
(Bldg # 048),(Bldg # 997),0.10937919124474804
(Bldg # 048),(Bldg # 031),0.09090812211419995
(Bldg # 048),(Bldg # 030),0.0931100053318529
(Bldg # 048),(Bldg # 022),0.10603577634400836
(Bldg # 048),(Bldg # 015),0.1107829022295889
(Bldg # 048),(Bldg # 017),0.1245069262419306
(Bldg # 048),(Bldg # 021),0.13383836079517736
(Bldg # 048),(Bldg # 016),0.14340879282193048
(Bldg # 048),(Bldg # 028),0.15970871431371497
(Bldg # 048),(Bldg # 014),0.16167289492711578
(Bldg # 048),(Bldg # 023),0.17652039482996867
(Bldg # 048),(Bldg # 029),0.1827949970316786
(Bldg # 048),SCUB 1 (Bldg # 019),0.19014391430039304
(Bldg # 048),(Bldg # 025),0.209075486798212
(Bldg # 048),Allegany,0.18590890696942036
(Bldg # 048),(Bldg # 999),0.19668585151839024
(Bldg # 048),(Bldg # 998),0.21885293594944424
(Bldg # 048),Annapolis,0.19665495362694524
(Bldg # 048),Montgomery,0.23465764133594086
(Bldg # 048),(Bldg # 401),0.2357393493487662
(Bldg # 048),7-11,0.27807486944648974
(Bldg # 048),College Park Bike Shop,0.26825257892982224
(Bldg # 048),Wawa,0.27933896715026446
(Bldg # 048),CVS,0.33271900585498215
(Bldg # 048),UPS ?,0.25991065968540555
(Bldg # 048),Lee Building,0.1620403171213353
(Bldg # 048),Main Administration,0.15182981178750718
(Bldg # 048),Reckord Armory,0.19024484526035867
(Bldg # 048),Mitchell Building,0.17560513467396488
(Bldg # 048),Rossborough Inn,0.25324007685343336
(Bldg # 048),Visitor Center,0.27156707086587517
(Bldg # 048),(Bldg # 001),0.3534398398379325
(Bldg # 048),Police (Bldg # 003),0.3148659034171739
(Bldg # 048),Ritchie Colliseum,0.30516772514352913
(Bldg # 048),(Bldg # 126),0.2960994371420043
(Bldg # 048),(Bldg # 127),0.31932083453370014
(Bldg # 048),(Bldg # 128),0.3456071464531976
(Bldg # 048),(Bldg # 129),0.3679325759515479
(Bldg # 048),(Bldg # 130),0.3926100241532733
(Bldg # 048),(Bldg # 131),0.41467866541956017
(Bldg # 048),(Bldg # 132),0.4234552750375571
(Bldg # 048),(Bldg # 133),0.41982311731782324
(Bldg # 048),(Bldg # 134),0.4011478022149394
(Bldg # 048),(Bldg # 135),0.37783409869755585
(Bldg # 048),(Bldg # 136),0.3556767549686614
(Bldg # 048),(Bldg # 137),0.3297346582419423
(Bldg # 048),(Bldg # 138),0.3075358197207
(Bldg # 048),(Bldg # 139),0.2856610020800093
(Bldg # 048),(Bldg # 007),0.30345328942255645
(Bldg # 048),Pollice Substation,0.368084843583075
(Bldg # 048),(Bldg # 172),0.36786931255811367
(Bldg # 048),(Bldg # 171),0.3880076970499617
(Bldg # 048),(Bldg # 170),0.40911318249343437
(Bldg # 048),(Bldg # 176),0.412855192895215
(Bldg # 048),(Bldg # 175),0.41082207114768216
(Bldg # 048),(Bldg # 174),0.3935830261780429
(Bldg # 048),(Bldg # 173),0.3734554605747845
(Bldg # 048),Sororities,0.39082512980435075
(Bldg # 048),Fraternity Fields,0.3335915847457156
(Bldg # 048),New Leonardtown,0.457440227150073
(Bldg # 043),Skinner,0.04377130311576861
(Bldg # 043),Woods,0.04997372095068277
(Bldg # 043),(Bldg # 037),0.03012076360864383
(Bldg # 043),(Bldg # 038),0.059053168873049636
(Bldg # 043),Marie Mount,0.09523365169079817
(Bldg # 043),Memorial Chapel,0.08721414369585845
(Bldg # 043),College Park LDS Institute of Religion,0.2555323653127551
(Bldg # 043),(Bldg # 065),0.13899724995928123
(Bldg # 043),(Bldg # 069),0.14122683195706157
(Bldg # 043),(Bldg # 070),0.15410546979054274
(Bldg # 043),(Bldg # 067),0.10335967945204289
(Bldg # 043),(Bldg # 066),0.11585489154840022
(Bldg # 043),(Bldg # 072),0.12864034978620295
(Bldg # 043),(Bldg # 116),0.11208271285334286
(Bldg # 043),South Campus Dining Hall,0.08754787534495319
(Bldg # 043),(Bldg # 974),0.12627568070483244
(Bldg # 043),(Bldg # 975),0.1493245419987209
(Bldg # 043),Susquehanna Hall,0.12600870302362116
(Bldg # 043),South Campus Commons,0.11630524960861503
(Bldg # 043),(Bldg # 997),0.08283681799871304
(Bldg # 043),(Bldg # 031),0.06228562408774693
(Bldg # 043),(Bldg # 030),0.061945179847767456
(Bldg # 043),(Bldg # 022),0.07456676915108527
(Bldg # 043),(Bldg # 015),0.0803391208610007
(Bldg # 043),(Bldg # 017),0.09302699426711339
(Bldg # 043),(Bldg # 021),0.10252842843851181
(Bldg # 043),(Bldg # 016),0.11322305792118438
(Bldg # 043),(Bldg # 028),0.12916898229466162
(Bldg # 043),(Bldg # 014),0.13063511816785203
(Bldg # 043),(Bldg # 023),0.1451432413404505
(Bldg # 043),(Bldg # 029),0.15147601850251124
(Bldg # 043),SCUB 1 (Bldg # 019),0.1590186706706248
(Bldg # 043),(Bldg # 025),0.17771670686107804
(Bldg # 043),Allegany,0.15468121480023048
(Bldg # 043),(Bldg # 999),0.1656406178706026
(Bldg # 043),(Bldg # 998),0.18741671809510901
(Bldg # 043),Annapolis,0.16632425599478437
(Bldg # 043),Montgomery,0.20479308905200666
(Bldg # 043),(Bldg # 401),0.20753739605548174
(Bldg # 043),7-11,0.248181851988569
(Bldg # 043),College Park Bike Shop,0.23822658881964148
(Bldg # 043),Wawa,0.24849165316986754
(Bldg # 043),CVS,0.3017861231617531
(Bldg # 043),UPS ?,0.23023379281892403
(Bldg # 043),Lee Building,0.14973212765623115
(Bldg # 043),Main Administration,0.14630008713909193
(Bldg # 043),Reckord Armory,0.1824302100063816
(Bldg # 043),Mitchell Building,0.17460031871005807
(Bldg # 043),Rossborough Inn,0.23908549401852702
(Bldg # 043),Visitor Center,0.26138688340839894
(Bldg # 043),(Bldg # 001),0.3404476539519476
(Bldg # 043),Police (Bldg # 003),0.3017706778273388
(Bldg # 043),Ritchie Colliseum,0.2893492560837813
(Bldg # 043),(Bldg # 126),0.27876313584751705
(Bldg # 043),(Bldg # 127),0.30185765735586184
(Bldg # 043),(Bldg # 128),0.32821190748156764
(Bldg # 043),(Bldg # 129),0.35058739411185375
(Bldg # 043),(Bldg # 130),0.37515315277054184
(Bldg # 043),(Bldg # 131),0.39645497356383336
(Bldg # 043),(Bldg # 132),0.40417188906840373
(Bldg # 043),(Bldg # 133),0.3994202206440823
(Bldg # 043),(Bldg # 134),0.3798032511366347
(Bldg # 043),(Bldg # 135),0.35609490123435217
(Bldg # 043),(Bldg # 136),0.3336286223054767
(Bldg # 043),(Bldg # 137),0.3072744836865437
(Bldg # 043),(Bldg # 138),0.28467065870656255
(Bldg # 043),(Bldg # 139),0.26217928055108647
(Bldg # 043),(Bldg # 007),0.27942858056082015
(Bldg # 043),Pollice Substation,0.34405851219609007
(Bldg # 043),(Bldg # 172),0.34095046385435784
(Bldg # 043),(Bldg # 171),0.36133930142698056
(Bldg # 043),(Bldg # 170),0.3826476691358663
(Bldg # 043),(Bldg # 176),0.3857076475300059
(Bldg # 043),(Bldg # 175),0.38300163344188665
(Bldg # 043),(Bldg # 174),0.36549545794809285
(Bldg # 043),(Bldg # 173),0.3451078827687179
(Bldg # 043),Sororities,0.3634365185840296
(Bldg # 043),Fraternity Fields,0.31358714990939135
(Bldg # 043),New Leonardtown,0.43891129556843034
Skinner,Woods,0.016261089765502678
Skinner,(Bldg # 037),0.05793806550599949
Skinner,(Bldg # 038),0.09957089942891968
Skinner,Marie Mount,0.051783871541420626
Skinner,Memorial Chapel,0.053225793025515986
Skinner,College Park LDS Institute of Religion,0.2981247781680759
Skinner,(Bldg # 065),0.18269342883234677
Skinner,(Bldg # 069),0.18499565156328354
Skinner,(Bldg # 070),0.1977892940866264
Skinner,(Bldg # 067),0.14642354171383584
Skinner,(Bldg # 066),0.15811721029591877
Skinner,(Bldg # 072),0.17072925413945053
Skinner,(Bldg # 116),0.15308869801027286
Skinner,South Campus Dining Hall,0.12300429105216006
Skinner,(Bldg # 974),0.16656910447228349
Skinner,(Bldg # 975),0.186515927398108
Skinner,Susquehanna Hall,0.15674465055299458
Skinner,South Campus Commons,0.13754634036402133
Skinner,(Bldg # 997),0.10708555992034283
Skinner,(Bldg # 031),0.084277147324534
Skinner,(Bldg # 030),0.07192901796652781
Skinner,(Bldg # 022),0.07335508014467614
Skinner,(Bldg # 015),0.09229363129426026
Skinner,(Bldg # 017),0.08982002270896607
Skinner,(Bldg # 021),0.10481517668805962
Skinner,(Bldg # 016),0.12311297096146825
Skinner,(Bldg # 028),0.13600472898019214
Skinner,(Bldg # 014),0.11737819296750113
Skinner,(Bldg # 023),0.14345636891500532
Skinner,(Bldg # 029),0.14043303739255894
Skinner,SCUB 1 (Bldg # 019),0.14541561899321678
Skinner,(Bldg # 025),0.16641099968783457
Skinner,Allegany,0.15468228441135798
Skinner,(Bldg # 999),0.1670445412236215
Skinner,(Bldg # 998),0.17739462541625145
Skinner,Annapolis,0.14696754217100294
Skinner,Montgomery,0.18247602464986157
Skinner,(Bldg # 401),0.1795715730638941
Skinner,7-11,0.2254736340304187
Skinner,College Park Bike Shop,0.216191439704737
Skinner,Wawa,0.2308003726653661
Skinner,CVS,0.2841803695383359
Skinner,UPS ?,0.20683159044120988
Skinner,Lee Building,0.1059772225014056
Skinner,Main Administration,0.10391980040426953
Skinner,Reckord Armory,0.13904249788081496
Skinner,Mitchell Building,0.13416440718336325
Skinner,Rossborough Inn,0.19572957226029927
Skinner,Visitor Center,0.21761865352651028
Skinner,(Bldg # 001),0.29692727640756006
Skinner,Police (Bldg # 003),0.25824690039392806
Skinner,Ritchie Colliseum,0.24656675836664735
Skinner,(Bldg # 126),0.23663938243052465
Skinner,(Bldg # 127),0.2598211250718027
Skinner,(Bldg # 128),0.2861622171152092
Skinner,(Bldg # 129),0.3085283125710921
Skinner,(Bldg # 130),0.3331661971366482
Skinner,(Bldg # 131),0.3548976825178331
Skinner,(Bldg # 132),0.3632829631622271
Skinner,(Bldg # 133),0.3593523031443996
Skinner,(Bldg # 134),0.3405305461715405
Skinner,(Bldg # 135),0.31718775922091946
Skinner,(Bldg # 136),0.2950247477299341
Skinner,(Bldg # 137),0.2691018459186502
Skinner,(Bldg # 138),0.24695408588172985
Skinner,(Bldg # 139),0.22521802972285818
Skinner,(Bldg # 007),0.24315527960403663
Skinner,Pollice Substation,0.307730999598063
Skinner,(Bldg # 172),0.30933555702054666
Skinner,(Bldg # 171),0.3291903356181608
Skinner,(Bldg # 170),0.35008116134600165
Skinner,(Bldg # 176),0.354471966683015
Skinner,(Bldg # 175),0.3532542080806427
Skinner,(Bldg # 174),0.33643464367299936
Skinner,(Bldg # 173),0.3167713456944031
Skinner,Sororities,0.33275664103934444
Skinner,Fraternity Fields,0.27317613412334335
Skinner,New Leonardtown,0.39755298541062534
Woods,(Bldg # 037),0.07012593099858454
Woods,(Bldg # 038),0.10855167226302372
Woods,Marie Mount,0.05334035272790368
Woods,Memorial Chapel,0.0647610783218978
Woods,College Park LDS Institute of Religion,0.30540016520134805
Woods,(Bldg # 065),0.18619050669970913
Woods,(Bldg # 069),0.1894260183784801
Woods,(Bldg # 070),0.20289184355277987
Woods,(Bldg # 067),0.15313650798473194
Woods,(Bldg # 066),0.16582514925955866
Woods,(Bldg # 072),0.17861404408622278
Woods,(Bldg # 116),0.16189189437436038
Woods,South Campus Dining Hall,0.13448083961422616
Woods,(Bldg # 974),0.17589074702790441
Woods,(Bldg # 975),0.1975548651903797
Woods,Susquehanna Hall,0.16989341291543766
Woods,South Campus Commons,0.15249254256284822
Woods,(Bldg # 997),0.12128622797836733
Woods,(Bldg # 031),0.0985364753711422
Woods,(Bldg # 030),0.0875217519496384
Woods,(Bldg # 022),0.08960001744274586
Woods,(Bldg # 015),0.1079741375041862
Woods,(Bldg # 017),0.10606053184271083
Woods,(Bldg # 021),0.12106559953331976
Woods,(Bldg # 016),0.13913898180135117
Woods,(Bldg # 028),0.15220176735519603
Woods,(Bldg # 014),0.13272815432084353
Woods,(Bldg # 023),0.1596282883372063
Woods,(Bldg # 029),0.15590032607345622
Woods,SCUB 1 (Bldg # 019),0.16051634147816024
Woods,(Bldg # 025),0.18171711969151016
Woods,Allegany,0.17089320564919783
Woods,(Bldg # 999),0.18327815993549748
Woods,(Bldg # 998),0.1928166222574515
Woods,Annapolis,0.1610325565200982
Woods,Montgomery,0.195583527989496
Woods,(Bldg # 401),0.19095506111924201
Woods,7-11,0.2382502237769499
Woods,College Park Bike Shop,0.22919135526223794
Woods,Wawa,0.24476725611411698
Woods,CVS,0.2980080028180551
Woods,UPS ?,0.2195036117911391
Woods,Lee Building,0.10410451858327063
Woods,Main Administration,0.0967892895637705
Woods,Reckord Armory,0.1339210533795712
Woods,Mitchell Building,0.12463915002660453
Woods,Rossborough Inn,0.19523288804528802
Woods,Visitor Center,0.2143750932077775
Woods,(Bldg # 001),0.2955869116797059
Woods,Police (Bldg # 003),0.25697813433319516
Woods,Ritchie Colliseum,0.24720599093852047
Woods,(Bldg # 126),0.23840611712531443
Woods,(Bldg # 127),0.2616312202656807
Woods,(Bldg # 128),0.2878752730199127
Woods,(Bldg # 129),0.3101718835425515
Woods,(Bldg # 130),0.33485735581074827
Woods,(Bldg # 131),0.3571076403140264
Woods,(Bldg # 132),0.3662459449043188
Woods,(Bldg # 133),0.3631472413250202
Woods,(Bldg # 134),0.3450748111934449
Woods,(Bldg # 135),0.3220923047035697
Woods,(Bldg # 136),0.30023450719454414
Woods,(Bldg # 137),0.2747302490078864
Woods,(Bldg # 138),0.2530070857093249
Woods,(Bldg # 139),0.2319007494250871
Woods,(Bldg # 007),0.2501990203854018
Woods,Pollice Substation,0.3145050713332031
Woods,(Bldg # 172),0.3186282924746027
Woods,(Bldg # 171),0.33818111373902315
Woods,(Bldg # 170),0.3588215191325174
Woods,(Bldg # 176),0.3638216459683424
Woods,(Bldg # 175),0.36324418635953354
Woods,(Bldg # 174),0.34673982356649236
Woods,(Bldg # 173),0.3274064000884023
Woods,Sororities,0.3424018342893991
Woods,Fraternity Fields,0.2768584473730946
Woods,New Leonardtown,0.3999313939069885
(Bldg # 037),(Bldg # 038),0.04544007774380074
(Bldg # 037),Marie Mount,0.10311276855314451
(Bldg # 037),Memorial Chapel,0.08345537531576049
(Bldg # 037),College Park LDS Institute of Religion,0.24379058984890378
(Bldg # 037),(Bldg # 065),0.13815677269531887
(Bldg # 037),(Bldg # 069),0.13794593068975836
(Bldg # 037),(Bldg # 070),0.14876488552827113
(Bldg # 037),(Bldg # 067),0.09518612298634342
(Bldg # 037),(Bldg # 066),0.10443804496483003
(Bldg # 037),(Bldg # 072),0.11648612999312602
(Bldg # 037),(Bldg # 116),0.09758967004219697
(Bldg # 037),South Campus Dining Hall,0.06509046511002661
(Bldg # 037),(Bldg # 974),0.11018107657759546
(Bldg # 037),(Bldg # 975),0.12865953822229792
(Bldg # 037),Susquehanna Hall,0.09987612622264971
(Bldg # 037),South Campus Commons,0.0866078836999633
(Bldg # 037),(Bldg # 997),0.053443556079053045
(Bldg # 037),(Bldg # 031),0.03220763941358973
(Bldg # 037),(Bldg # 030),0.034519636286066475
(Bldg # 037),(Bldg # 022),0.050920693397039016
(Bldg # 037),(Bldg # 015),0.0510145956579269
(Bldg # 037),(Bldg # 017),0.06846257246679976
(Bldg # 037),(Bldg # 021),0.0751665209563466
(Bldg # 037),(Bldg # 016),0.08363299317759806
(Bldg # 037),(Bldg # 028),0.09993127065654156
(Bldg # 037),(Bldg # 014),0.10878768959570341
(Bldg # 037),(Bldg # 023),0.11789909912133915
(Bldg # 037),(Bldg # 029),0.12778938223852762
(Bldg # 037),SCUB 1 (Bldg # 019),0.13634890845548867
(Bldg # 037),(Bldg # 025),0.15353275403269123
(Bldg # 037),Allegany,0.12675432385097726
(Bldg # 037),(Bldg # 999),0.13719612447769544
(Bldg # 037),(Bldg # 998),0.16250780552789248
(Bldg # 037),Annapolis,0.14654373707573837
(Bldg # 037),Montgomery,0.18588626790174437
(Bldg # 037),(Bldg # 401),0.1924202545484358
(Bldg # 037),7-11,0.22885133048706538
(Bldg # 037),College Park Bike Shop,0.21861488683376706
(Bldg # 037),Wawa,0.22633021532500971
(Bldg # 037),CVS,0.2791148391524319
(Bldg # 037),UPS ?,0.21157945126054054
(Bldg # 037),Lee Building,0.1579510271261974
(Bldg # 037),Main Administration,0.16084790832407092
(Bldg # 037),Reckord Armory,0.1940058421800083
(Bldg # 037),Mitchell Building,0.19196353977442043
(Bldg # 037),Rossborough Inn,0.24332582209901846
(Bldg # 037),Visitor Center,0.2694133835877432
(Bldg # 037),(Bldg # 001),0.3448711968697253
(Bldg # 037),Police (Bldg # 003),0.3064067171917267
(Bldg # 037),Ritchie Colliseum,0.29113587228132853
(Bldg # 037),(Bldg # 126),0.2789076991387331
(Bldg # 037),(Bldg # 127),0.3016225018696973
(Bldg # 037),(Bldg # 128),0.32783386377297846
(Bldg # 037),(Bldg # 129),0.35010487518156536
(Bldg # 037),(Bldg # 130),0.37438237564012655
(Bldg # 037),(Bldg # 131),0.3946533978712799
(Bldg # 037),(Bldg # 132),0.4010400590299393
(Bldg # 037),(Bldg # 133),0.3949042684342228
(Bldg # 037),(Bldg # 134),0.37416438999077895
(Bldg # 037),(Bldg # 135),0.3500656370981077
(Bldg # 037),(Bldg # 136),0.3273261326401458
(Bldg # 037),(Bldg # 137),0.3005996060634577
(Bldg # 037),(Bldg # 138),0.2776202395680583
(Bldg # 037),(Bldg # 139),0.2544609892667818
(Bldg # 037),(Bldg # 007),0.2707340809916619
(Bldg # 037),Pollice Substation,0.33488294274699504
(Bldg # 037),(Bldg # 172),0.32718216622965063
(Bldg # 037),(Bldg # 171),0.3479030201190625
(Bldg # 037),(Bldg # 170),0.3694601212327842
(Bldg # 037),(Bldg # 176),0.37134312728151087
(Bldg # 037),(Bldg # 175),0.3674384974454524
(Bldg # 037),(Bldg # 174),0.34949757710606566
(Bldg # 037),(Bldg # 173),0.32869069023865954
(Bldg # 037),Sororities,0.34873552283421666
(Bldg # 037),Fraternity Fields,0.3101307798614941
(Bldg # 037),New Leonardtown,0.43653972775833244
(Bldg # 038),Marie Mount,0.14779339653015444
(Bldg # 038),Memorial Chapel,0.12862166109265907
(Bldg # 038),College Park LDS Institute of Religion,0.1990176225982868
(Bldg # 038),(Bldg # 065),0.09514614828182762
(Bldg # 038),(Bldg # 069),0.09369594657214356
(Bldg # 038),(Bldg # 070),0.10371953172869101
(Bldg # 038),(Bldg # 067),0.04992500102679608
(Bldg # 038),(Bldg # 066),0.0591894599822791
(Bldg # 038),(Bldg # 072),0.0714982044769236
(Bldg # 038),(Bldg # 116),0.05353082262842402
(Bldg # 038),South Campus Dining Hall,0.033697789048820634
(Bldg # 038),(Bldg # 974),0.06733907549203827
(Bldg # 038),(Bldg # 975),0.09095070647492541
(Bldg # 038),Susquehanna Hall,0.07518921367806117
(Bldg # 038),South Campus Commons,0.08133919977218056
(Bldg # 038),(Bldg # 997),0.05239725399053695
(Bldg # 038),(Bldg # 031),0.04837129088054119
(Bldg # 038),(Bldg # 030),0.06673685224733444
(Bldg # 038),(Bldg # 022),0.0862578015563947
(Bldg # 038),(Bldg # 015),0.071655156668484
(Bldg # 038),(Bldg # 017),0.09990363643922029
(Bldg # 038),(Bldg # 021),0.09929449930705737
(Bldg # 038),(Bldg # 016),0.09636120261794702
(Bldg # 038),(Bldg # 028),0.11332670248874022
(Bldg # 038),(Bldg # 014),0.14131193120719374
(Bldg # 038),(Bldg # 023),0.1384244230529228
(Bldg # 038),(Bldg # 029),0.15629528566169062
(Bldg # 038),SCUB 1 (Bldg # 019),0.1662718757029735
(Bldg # 038),(Bldg # 025),0.17998870070229228
(Bldg # 038),Allegany,0.1443468380295131
(Bldg # 038),(Bldg # 999),0.1520624329705026
(Bldg # 038),(Bldg # 998),0.18709363138386664
(Bldg # 038),Annapolis,0.18033642672820327
(Bldg # 038),Montgomery,0.21979745971055178
(Bldg # 038),(Bldg # 401),0.23027338458687882
(Bldg # 038),7-11,0.26147848829653375
(Bldg # 038),College Park Bike Shop,0.2510208651212493
(Bldg # 038),Wawa,0.2547198419567731
(Bldg # 038),CVS,0.30583233770786933
(Bldg # 038),UPS ?,0.2453423650778994
(Bldg # 038),Lee Building,0.20281942788955512
(Bldg # 038),Main Administration,0.2034894161777997
(Bldg # 038),Reckord Armory,0.23802871100349826
(Bldg # 038),Mitchell Building,0.2330275430136772
(Bldg # 038),Rossborough Inn,0.28876241666828073
(Bldg # 038),Visitor Center,0.3145010265491469
(Bldg # 038),(Bldg # 001),0.3903112353660041
(Bldg # 038),Police (Bldg # 003),0.3518429415454702
(Bldg # 038),Ritchie Colliseum,0.33645564593568206
(Bldg # 038),(Bldg # 126),0.32401528461178586
(Bldg # 038),(Bldg # 127),0.34663518717882347
(Bldg # 038),(Bldg # 128),0.3727892700426926
(Bldg # 038),(Bldg # 129),0.39501568234305523
(Bldg # 038),(Bldg # 130),0.41920497778494703
(Bldg # 038),(Bldg # 131),0.4391876879578272
(Bldg # 038),(Bldg # 132),0.4451456886843587
(Bldg # 038),(Bldg # 133),0.4384933893226001
(Bldg # 038),(Bldg # 134),0.4173020337285963
(Bldg # 038),(Bldg # 135),0.3930751067365403
(Bldg # 038),(Bldg # 136),0.37026499183220146
(Bldg # 038),(Bldg # 137),0.3434408863384896
(Bldg # 038),(Bldg # 138),0.320361517638396
(Bldg # 038),(Bldg # 139),0.296967082515035
(Bldg # 038),(Bldg # 007),0.31262343429935757
(Bldg # 038),Pollice Substation,0.37620660921202426
(Bldg # 038),(Bldg # 172),0.36503648785349635
(Bldg # 038),(Bldg # 171),0.3859480317701991
(Bldg # 038),(Bldg # 170),0.40762699078761117
(Bldg # 038),(Bldg # 176),0.40841527793964916
(Bldg # 038),(Bldg # 175),0.40332105846056926
(Bldg # 038),(Bldg # 174),0.3850132142252461
(Bldg # 038),(Bldg # 173),0.36387492054827986
(Bldg # 038),Sororities,0.3855923847926043
(Bldg # 038),Fraternity Fields,0.3542746409233573
(Bldg # 038),New Leonardtown,0.48085868789081315
Marie Mount,Memorial Chapel,0.0382876810739235
Marie Mount,College Park LDS Institute of Religion,0.3467514236567938
Marie Mount,(Bldg # 065),0.2342171261284612
Marie Mount,(Bldg # 069),0.23616779299412333
Marie Mount,(Bldg # 070),0.24857754159996645
Marie Mount,(Bldg # 067),0.1963085102957696
Marie Mount,(Bldg # 066),0.2069632020808834
Marie Mount,(Bldg # 072),0.21927284014982304
Marie Mount,(Bldg # 116),0.20066637827851533
Marie Mount,South Campus Dining Hall,0.16653765868806802
Marie Mount,(Bldg # 974),0.21324472384062831
Marie Mount,(Bldg # 975),0.22976486917559996
Marie Mount,Susquehanna Hall,0.19478267264540766
Marie Mount,South Campus Commons,0.16814619193783883
Marie Mount,(Bldg # 997),0.1430149813206723
Marie Mount,(Bldg # 031),0.1214700014009471
Marie Mount,(Bldg # 030),0.10298233519737436
Marie Mount,(Bldg # 022),0.09428771760365394
Marie Mount,(Bldg # 015),0.12033400919695675
Marie Mount,(Bldg # 017),0.10391173422265504
Marie Mount,(Bldg # 021),0.12140335949691855
Marie Mount,(Bldg # 016),0.1445037507861406
Marie Mount,(Bldg # 028),0.1527647770393724
Marie Mount,(Bldg # 014),0.11350246384727022
Marie Mount,(Bldg # 023),0.15003012142124772
Marie Mount,(Bldg # 029),0.13603643476012947
Marie Mount,SCUB 1 (Bldg # 019),0.1371097253352114
Marie Mount,(Bldg # 025),0.1589655511541673
Marie Mount,Allegany,0.16200138453063076
Marie Mount,(Bldg # 999),0.1748370303371499
Marie Mount,(Bldg # 998),0.17066418542103798
Marie Mount,Annapolis,0.13068066227008143
Marie Mount,Montgomery,0.15911707544141246
Marie Mount,(Bldg # 401),0.14838181171930645
Marie Mount,7-11,0.19944961046835089
Marie Mount,College Park Bike Shop,0.19144825519873251
Marie Mount,Wawa,0.2111495822445996
Marie Mount,CVS,0.26285800544131277
Marie Mount,UPS ?,0.18066513858828515
Marie Mount,Lee Building,0.05506930775973918
Marie Mount,Main Administration,0.06216238001725808
Marie Mount,Reckord Armory,0.09126675469378039
Marie Mount,Mitchell Building,0.09664569734139233
Marie Mount,Rossborough Inn,0.14395095734891086
Marie Mount,Visitor Center,0.16690122522689016
Marie Mount,(Bldg # 001),0.2452216426398175
Marie Mount,Police (Bldg # 003),0.2065428233446186
Marie Mount,Ritchie Colliseum,0.19492674251322917
Marie Mount,(Bldg # 126),0.18545460206141934
Marie Mount,(Bldg # 127),0.2086725277385717
Marie Mount,(Bldg # 128),0.23497186270523934
Marie Mount,(Bldg # 129),0.2573095892191719
Marie Mount,(Bldg # 130),0.2819801652078314
Marie Mount,(Bldg # 131),0.30402325456938833
Marie Mount,(Bldg # 132),0.3129665997302454
Marie Mount,(Bldg # 133),0.3098089159168525
Marie Mount,(Bldg # 134),0.29183548731875303
Marie Mount,(Bldg # 135),0.2689626121224471
Marie Mount,(Bldg # 136),0.24723487010827014
Marie Mount,(Bldg # 137),0.22196522063636123
Marie Mount,(Bldg # 138),0.20055091515163087
Marie Mount,(Bldg # 139),0.180024583249269
Marie Mount,(Bldg # 007),0.19860812092865898
Marie Mount,Pollice Substation,0.26249316950954404
Marie Mount,(Bldg # 172),0.2698209740703498
Marie Mount,(Bldg # 171),0.288799265886676
Marie Mount,(Bldg # 170),0.3089929616955904
Marie Mount,(Bldg # 176),0.3149462884683771
Marie Mount,(Bldg # 175),0.315544618953609
Marie Mount,(Bldg # 174),0.29975296298281806
Marie Mount,(Bldg # 173),0.2812466671251761
Marie Mount,Sororities,0.2941257818700975
Marie Mount,Fraternity Fields,0.2235201098399609
Marie Mount,New Leonardtown,0.3467997695148079
Memorial Chapel,College Park LDS Institute of Religion,0.32461605425865475
Memorial Chapel,(Bldg # 065),0.22114528954449758
Memorial Chapel,(Bldg # 069),0.2213314404723217
Memorial Chapel,(Bldg # 070),0.23220155882515656
Memorial Chapel,(Bldg # 067),0.17852550882781715
Memorial Chapel,(Bldg # 066),0.1869145396687587
Memorial Chapel,(Bldg # 072),0.19846202520734407
Memorial Chapel,(Bldg # 116),0.17877338776838678
Memorial Chapel,South Campus Dining Hall,0.1410011311628602
Memorial Chapel,(Bldg # 974),0.18986944766087985
Memorial Chapel,(Bldg # 975),0.20244002087382598
